キャラクター,タイトル,
ティファニー・ダ・ディーパ,サイレントメビウス,
響子・サヘル,サイレントメビウス,
クリス,サイレントメビウス,
伊吹十三,サイレントメビウス,
安芸 倫也（あき ともや）,冴えない彼女の育てかた,10
TAKI,冴えない彼女の育てかた,
アッキー,冴えない彼女の育てかた,
加藤 恵（かとう めぐみ）,冴えない彼女の育てかた,
澤村・スペンサー・英梨々（さわむら・スペンサー・えりり）,冴えない彼女の育てかた,
柏木 エリ（かしわぎ エリ）,冴えない彼女の育てかた,
霞ヶ丘 詩羽（かすみがおか うたは）,冴えない彼女の育てかた,
霞 詩子（かすみ うたこ）,冴えない彼女の育てかた,
TAKI UTAKO,冴えない彼女の育てかた,
波島 出海（はしま いずみ）,冴えない彼女の育てかた,
氷堂 美智留（ひょうどう みちる）,冴えない彼女の育てかた,
ミッチー,冴えない彼女の育てかた,
波島 伊織（はしま いおり）,冴えない彼女の育てかた,
ハッシー,冴えない彼女の育てかた,
紅坂 朱音（こうさか あかね）,冴えない彼女の育てかた,
加藤 圭一（かとう けいいち）,冴えない彼女の育てかた,
英梨々の父,冴えない彼女の育てかた,
澤村 小百合（さわむら さゆり）,冴えない彼女の育てかた,
町田 苑子（まちだ そのこ）,冴えない彼女の育てかた,
松原 穂積（まつばら ほづみ）,冴えない彼女の育てかた,
相楽 真由（さがら まゆ）,冴えない彼女の育てかた,
相楽 文雄（さがら ふみお）,冴えない彼女の育てかた,
山科 慶太（やましな けいた）,冴えない彼女の育てかた,
竹下 千歳（たけした ちとせ）,冴えない彼女の育てかた,
姫川 時乃（ひめかわ ときの）,冴えない彼女の育てかた,
水原 叡智佳（みずはら えちか）,冴えない彼女の育てかた,
森丘 藍子（もりおか らんこ）,冴えない彼女の育てかた,
上郷 喜彦（かみさと よしひこ）[注 14],冴えない彼女の育てかた,
野崎 美奈（のざき みな）,冴えない彼女の育てかた,
古橋 真奈美（ふるはし まなみ）,冴えない彼女の育てかた,
蓮見 佳乃子（はすみ かのこ）[注 15],冴えない彼女の育てかた,
山城（やましろ）,冴えない彼女の育てかた,
直人（なおと）,冴えない彼女の育てかた,
沙由佳（さゆか）,冴えない彼女の育てかた,
真唯（まゆい）,冴えない彼女の育てかた,
安曇 誠司（あずみ せいじ）,冴えない彼女の育てかた,
丙 双真（ひのえ そうま）,冴えない彼女の育てかた,
叶 巡璃（かのう めぐり）,冴えない彼女の育てかた,
丙 瑠璃（ひのえ るり）,冴えない彼女の育てかた,
河村・スパイダー・きらり（かわむら・スパイダー・きらり）,冴えない彼女の育てかた,
雲雀ヶ丘 歌穂（ひばりがおか かほ）,冴えない彼女の育てかた,
炎藤 美晴留（えんどう みはる）,冴えない彼女の育てかた,
セルビス,冴えない彼女の育てかた,
エラル,冴えない彼女の育てかた,
ジーアス,冴えない彼女の育てかた,
シンフォーリュ,冴えない彼女の育てかた,
幹也（みきや）,冴えない彼女の育てかた,
安芸 倫也（あき ともや）,冴えない彼女の育てかた♭,10
TAKI,冴えない彼女の育てかた♭,
アッキー,冴えない彼女の育てかた♭,
加藤 恵（かとう めぐみ）,冴えない彼女の育てかた♭,
澤村・スペンサー・英梨々（さわむら・スペンサー・えりり）,冴えない彼女の育てかた♭,
柏木 エリ（かしわぎ エリ）,冴えない彼女の育てかた♭,
霞ヶ丘 詩羽（かすみがおか うたは）,冴えない彼女の育てかた♭,
霞 詩子（かすみ うたこ）,冴えない彼女の育てかた♭,
TAKI UTAKO,冴えない彼女の育てかた♭,
波島 出海（はしま いずみ）,冴えない彼女の育てかた♭,
氷堂 美智留（ひょうどう みちる）,冴えない彼女の育てかた♭,
ミッチー,冴えない彼女の育てかた♭,
波島 伊織（はしま いおり）,冴えない彼女の育てかた♭,
ハッシー,冴えない彼女の育てかた♭,
紅坂 朱音（こうさか あかね）,冴えない彼女の育てかた♭,
加藤 圭一（かとう けいいち）,冴えない彼女の育てかた♭,
英梨々の父,冴えない彼女の育てかた♭,
澤村 小百合（さわむら さゆり）,冴えない彼女の育てかた♭,
町田 苑子（まちだ そのこ）,冴えない彼女の育てかた♭,
松原 穂積（まつばら ほづみ）,冴えない彼女の育てかた♭,
相楽 真由（さがら まゆ）,冴えない彼女の育てかた♭,
相楽 文雄（さがら ふみお）,冴えない彼女の育てかた♭,
山科 慶太（やましな けいた）,冴えない彼女の育てかた♭,
竹下 千歳（たけした ちとせ）,冴えない彼女の育てかた♭,
姫川 時乃（ひめかわ ときの）,冴えない彼女の育てかた♭,
水原 叡智佳（みずはら えちか）,冴えない彼女の育てかた♭,
森丘 藍子（もりおか らんこ）,冴えない彼女の育てかた♭,
上郷 喜彦（かみさと よしひこ）[注 14],冴えない彼女の育てかた♭,
野崎 美奈（のざき みな）,冴えない彼女の育てかた♭,
古橋 真奈美（ふるはし まなみ）,冴えない彼女の育てかた♭,
蓮見 佳乃子（はすみ かのこ）[注 15],冴えない彼女の育てかた♭,
山城（やましろ）,冴えない彼女の育てかた♭,
直人（なおと）,冴えない彼女の育てかた♭,
沙由佳（さゆか）,冴えない彼女の育てかた♭,
真唯（まゆい）,冴えない彼女の育てかた♭,
安曇 誠司（あずみ せいじ）,冴えない彼女の育てかた♭,
丙 双真（ひのえ そうま）,冴えない彼女の育てかた♭,
叶 巡璃（かのう めぐり）,冴えない彼女の育てかた♭,
丙 瑠璃（ひのえ るり）,冴えない彼女の育てかた♭,
河村・スパイダー・きらり（かわむら・スパイダー・きらり）,冴えない彼女の育てかた♭,
雲雀ヶ丘 歌穂（ひばりがおか かほ）,冴えない彼女の育てかた♭,
炎藤 美晴留（えんどう みはる）,冴えない彼女の育てかた♭,
セルビス,冴えない彼女の育てかた♭,
エラル,冴えない彼女の育てかた♭,
ジーアス,冴えない彼女の育てかた♭,
シンフォーリュ,冴えない彼女の育てかた♭,
幹也（みきや）,冴えない彼女の育てかた♭,
青葉 春助（あおば しゅんすけ）,The・かぼちゃワイン,10
朝丘 夏美（あさおか なつみ）,The・かぼちゃワイン,
赤井 モン太（あかい モンた）,The・かぼちゃワイン,
鶴井 一夫（つるい かずお）,The・かぼちゃワイン,
亀山 金太（かめやま きんた）,The・かぼちゃワイン,
早川 小太郎（はやかわ こたろう）,The・かぼちゃワイン,
神崎 純香（かんざき すみか）,The・かぼちゃワイン,
聖子（せいこ）,The・かぼちゃワイン,
梢（こずえ）,The・かぼちゃワイン,
マコ,The・かぼちゃワイン,
金小路 鉄男（かねこうじ てつお）,The・かぼちゃワイン,
青葉 花江（あおば はなえ）,The・かぼちゃワイン,
エルの母,The・かぼちゃワイン,
小町（こまち）,The・かぼちゃワイン,
まどか,The・かぼちゃワイン,
ニタロウ,The・かぼちゃワイン,
光小路 納言（ひかりこうじ なごん）,The・かぼちゃワイン,
西見 薫（にしみ かおる）,坂道のアポロン,10
川渕 千太郎（かわぶち せんたろう）,坂道のアポロン,
迎 律子（むかえ りつこ）,坂道のアポロン,
深堀 百合香（ふかほり ゆりか）,坂道のアポロン,
丸尾 重虎（まるお しげとら）,坂道のアポロン,
松岡 星児（まつおか せいじ）,坂道のアポロン,
山岡 竜之介（やまおか りゅうのすけ）,坂道のアポロン,
時枝（ときえ）,坂道のアポロン,
桂木 淳一（かつらぎ じゅんいち）,坂道のアポロン,
室井（むろい）,坂道のアポロン,
有田 勲（ありた いさお）,坂道のアポロン,
迎 勉（むかえ つとむ）,坂道のアポロン,
西見 小夜子（にしみ さよこ）,坂道のアポロン,
川渕 幸子（かわぶち さちこ）、川渕 康太（かわぶち こうた）、川渕 太一（かわぶち たいち）、川渕 千恵（かわぶち ちえ）,坂道のアポロン,
西見 まり子（にしみ まりこ）,坂道のアポロン,
謙二（けんじ）,坂道のアポロン,
坂本（さかもと）,坂本ですが?,10
久保田 吉伸（くぼた よしのぶ）,坂本ですが?,
前田 あつし（まえだ あつし）,坂本ですが?,
まりお,坂本ですが?,
ケンケン,坂本ですが?,
黒沼 あいな（くろぬま あいな）,坂本ですが?,
瀬良 裕也（せら ゆうや）,坂本ですが?,
八木（やぎ）,坂本ですが?,
田中（たなか）,坂本ですが?,
藤田 恵（ふじた めぐみ）,坂本ですが?,
みーちゃん,坂本ですが?,
カナちゃん,坂本ですが?,
エリカ,坂本ですが?,
森田（もりた）,坂本ですが?,
安田（やすだ）,坂本ですが?,
丸山先輩（まるやま）,坂本ですが?,
8823先輩（ハヤブサ）,坂本ですが?,
深瀬（ふかせ）,坂本ですが?,
小林 茂（こばやし しげる）,坂本ですが?,
角田（かくた）,坂本ですが?,
久保田 茂美（くぼた しげみ）,坂本ですが?,
不良,坂本ですが?,
松山（まつやま）,坂本ですが?,
警察官（けいさつかん）,坂本ですが?,
飯田（いいだ）,坂本ですが?,
店員,坂本ですが?,
ゆうと、大将、こういち,坂本ですが?,
美人局,坂本ですが?,
神山高志（かみやま たかし）,魁!!クロマティ高校,10
林田慎二郎（はやしだ しんじろう）,魁!!クロマティ高校,
前田彰（まえだ あきら）,魁!!クロマティ高校,
メカ沢新一（メカざわ しんいち）,魁!!クロマティ高校,
フレディ,魁!!クロマティ高校,
ゴリラ / 豪ヒロミ（ごう ヒロミ）,魁!!クロマティ高校,
竹之内豊（たけのうち ゆたか）,魁!!クロマティ高校,
マスクド竹之内（マスクド たけのうち）,魁!!クロマティ高校,
北斗武士（ほくと たけし）,魁!!クロマティ高校,
北斗の子分,魁!!クロマティ高校,
マサ,魁!!クロマティ高校,
平井健（ひらい けん）,魁!!クロマティ高校,
田中牧男（たなか まきお）,魁!!クロマティ高校,
西（にし）,魁!!クロマティ高校,
伊賀勝（いが まさる）,魁!!クロマティ高校,
福富功男（ふくとみ いさお）,魁!!クロマティ高校,
百合ヶ丘新（ゆりがおか しん）,魁!!クロマティ高校,
民山次郎（たみやま じろう）,魁!!クロマティ高校,
能智雅宏（のうち まさひろ）,魁!!クロマティ高校,
高橋秀樹（たかはし ひでき）,魁!!クロマティ高校,
伊東海（いとう かい）,魁!!クロマティ高校,
松田修作（まつだ しゅうさく）,魁!!クロマティ高校,
吉江豊作（よしえ ほうさく）,魁!!クロマティ高校,
安藤洋司（あんどう ようじ）,魁!!クロマティ高校,
バンチョーちゃん,魁!!クロマティ高校,
相撲部の部長,魁!!クロマティ高校,
相撲部の副部長,魁!!クロマティ高校,
映画研究会の部長,魁!!クロマティ高校,
三谷大介（みつや だいすけ）,魁!!クロマティ高校,
山口ノボル（やまぐち ノボル）,魁!!クロマティ高校,
石川淳（いしかわ じゅん）,魁!!クロマティ高校,
中尾明（なかお あきら）,魁!!クロマティ高校,
坂本（さかもと）,魁!!クロマティ高校,
藤本貴一（ふじもと きいち）,魁!!クロマティ高校,
藤本貴一の付き人,魁!!クロマティ高校,
島田（しまだ）,魁!!クロマティ高校,
瀬戸内ジャクソン（せとうち ジャクソン）,魁!!クロマティ高校,
竹城秋夫（たけじょう あきお）,魁!!クロマティ高校,
横山（よこやま）,魁!!クロマティ高校,
大山信夫（おおやま のぶお）,魁!!クロマティ高校,
山本一郎（やまもと いちろう）,魁!!クロマティ高校,
前田母,魁!!クロマティ高校,
プータン,魁!!クロマティ高校,
プータンの相棒,魁!!クロマティ高校,
メカ沢β,魁!!クロマティ高校,
タバタくん,魁!!クロマティ高校,
宇宙人,魁!!クロマティ高校,
医師,魁!!クロマティ高校,
