キャラクター,タイトル,
凍竜（とうりゅう）フロストドラゴン,オレカバトル,
邪神サッカーラ,オレカバトル,
DJホップ,オレカバトル,
ベージ,オレカバトル,
イムホテプ,オレカバトル,
魔幻銃士ダルタン,オレカバトル,
砂獣ヌエ,オレカバトル,
古神兵サルベージ,オレカバトル,
サソーピオン,オレカバトル,
暗黒竜ファヴニール,オレカバトル,
岩竜ロックドラゴン,オレカバトル,
シャックル,オレカバトル,
魔界騎士エッジ,オレカバトル,
獄長牛頭馬頭,オレカバトル,
スカルボーンドラゴン,オレカバトル,
古代兵器モアイ,オレカバトル,
ゴーレム,オレカバトル,
邪神ナナワライ,オレカバトル,
ツチ,オレカバトル,
カラステング,オレカバトル,
風隠の族長オロシ,オレカバトル,
ヤマタノオロチ,オレカバトル,
カッパ,オレカバトル,
風鬼フウハク,オレカバトル,
雷鬼ナルカミ,オレカバトル,
カルラ,オレカバトル,
ハルピュイア,オレカバトル,
シルバードラゴン,オレカバトル,
ダッキ,オレカバトル,
フェンリル,オレカバトル,
夢獣バク,オレカバトル,
雷神インドラ,オレカバトル,
聖獣バロン,オレカバトル,
ビャッコ,オレカバトル,
イノベー／キジベー／イヌベー(仮称),オレカバトル,
ツブレトマト,オレカバトル,
レッドドラゴン,オレカバトル,
スライム,オレカバトル,
ゴースト,オレカバトル,
魔剣士ダンテ,オレカバトル,
ブルードラゴン,オレカバトル,
鋏竜（はさみりゅう）ザリガリオン,オレカバトル,
疾風の騎士ハヤテ,オレカバトル,
炎の戦士 / 水の戦士 / 土の戦士 / 風の戦士,オレカバトル,
天界竜バハムート,オレカバトル,
商人アリ,オレカバトル,
僧侶クリフ,オレカバトル,
先生,オレカバトル,
真弓の母,オレカバトル,
執事,オレカバトル,
羽田 鷹志（はねだ たかし）,俺たちに翼はない,4
千歳 鷲介（ちとせ しゅうすけ）,俺たちに翼はない,
成田 隼人（なりた はやと）,俺たちに翼はない,
伊丹 伽楼羅（いたみ かるら）,俺たちに翼はない,
羽田 鷹志（はねだ ようじ）,俺たちに翼はない,
渡来 明日香（わたらい あすか）,俺たちに翼はない,
玉泉 日和子（たまいずみ ひよこ）,俺たちに翼はない,
鳳 鳴（おおとり なる）,俺たちに翼はない,
羽田 小鳩（はねだ こばと）,俺たちに翼はない,
山科 京（やましな みやこ）,俺たちに翼はない,
香田 亜衣（こうだ あい）,俺たちに翼はない,
林田 美咲（はやしだ みさき）,俺たちに翼はない,
針生 蔵人（はりう くろうど）,俺たちに翼はない,
森里 和馬（もりさと かずま）,俺たちに翼はない,
高内 昌子（たかうち まさこ）,俺たちに翼はない,
昌子の友人A,俺たちに翼はない,
昌子の友人B,俺たちに翼はない,
吉川 あきら（きっかわ あきら）,俺たちに翼はない,
中田 可菜（なかた かな）,俺たちに翼はない,
軽部 狩男（かるべ かるお）,俺たちに翼はない,
望月 紀奈子（もちづき きなこ）,俺たちに翼はない,
日野 英里子（ひの えりこ）,俺たちに翼はない,
山科 俊郎（やましな としろう）,俺たちに翼はない,
工藤（くどう）,俺たちに翼はない,
長井（ながい）,俺たちに翼はない,
三澤（みさわ）,俺たちに翼はない,
鳳 翔（おおとり かける）,俺たちに翼はない,
LR2001（えるあーるにせんいち）,俺たちに翼はない,
チケドン,俺たちに翼はない,
バニィD（ばにぃでぃい）,俺たちに翼はない,
咲夜（さくや）,俺たちに翼はない,
満夜（みちや）,俺たちに翼はない,
狂夜（きょうや）,俺たちに翼はない,
大司教（だいしきょう）,俺たちに翼はない,
春日 春恵（かすが はるえ）,俺たちに翼はない,
アリス,俺たちに翼はない,
エージ,俺たちに翼はない,
プラチナ,俺たちに翼はない,
マルチネス,俺たちに翼はない,
メンマ,俺たちに翼はない,
作業員A（さぎょういんえー）,俺たちに翼はない,
ギルティ,俺たちに翼はない,
米田 優（よねだ ゆう）,俺たちに翼はない,
沢井 冴子（さわい さえこ）,俺たちに翼はない,
牧師（ぼくし）,俺たちに翼はない,
DJコンドル,俺たちに翼はない,
真聡（まさと）,俺たちに翼はない,
真稔（まさとし）,俺たちに翼はない,
女性レポーター,俺たちに翼はない,
多摩 いづみ（たま いづみ）,俺たちに翼はない,
ロックバード,俺たちに翼はない,
フリッキー5（ふりっきーふぁいぶ）,俺たちに翼はない,
蛎崎 うに（かきざき うに）,俺たちに翼はない,
にゃんでぃぽっと,俺たちに翼はない,
観束 総二（みつか そうじ）,俺、ツインテールになります。,4
テイルレッド,俺、ツインテールになります。,
ソーラ・ミートゥカ,俺、ツインテールになります。,
津辺 愛香（つべ あいか）,俺、ツインテールになります。,
テイルブルー,俺、ツインテールになります。,
神堂 慧理那（しんどう えりな）,俺、ツインテールになります。,
テイルイエロー,俺、ツインテールになります。,
シャドウイエロー,俺、ツインテールになります。,
トゥアール / 観束 トゥアール（みつか トゥアール） / 仮面ツインテール,俺、ツインテールになります。,
テイルホワイト,俺、ツインテールになります。,
イースナ / テイルブラック / ダークグラスパー / 善沙闇子（いいすな あんこ）,俺、ツインテールになります。,
メガ・ネプチューン＝Mk.II / メガ・ネ / テイルシルバー,俺、ツインテールになります。,
メガネドン,俺、ツインテールになります。,
観束 未春（みつか みはる）,俺、ツインテールになります。,
桜川 尊（さくらがわ みこと）,俺、ツインテールになります。,
神堂 慧夢（しんどう えむ）,俺、ツインテールになります。,
津辺 恋香（つべ れんか）,俺、ツインテールになります。,
ロエル,俺、ツインテールになります。,
リルナ,俺、ツインテールになります。,
ロロリー,俺、ツインテールになります。,
首領,俺、ツインテールになります。,
ビートルギルディ,俺、ツインテールになります。,
ヘラクレスギルディ,俺、ツインテールになります。,
スタッグギルディ,俺、ツインテールになります。,
アラクネギルディ,俺、ツインテールになります。,
スパイダギルディ,俺、ツインテールになります。,
パピヨンギルディ,俺、ツインテールになります。,
ホッパーギルディ,俺、ツインテールになります。,
スネイルギルディ,俺、ツインテールになります。,
スラグギルディ,俺、ツインテールになります。,
フリイギルディ,俺、ツインテールになります。,
マンティスギルディ,俺、ツインテールになります。,
ワームギルディ,俺、ツインテールになります。,
シルクウォームギルディ,俺、ツインテールになります。,
センチピードギルディ,俺、ツインテールになります。,
ユグドラシルギルディ,俺、ツインテールになります。,
ラフレシアギルディ,俺、ツインテールになります。,
マンドラゴラギルディ,俺、ツインテールになります。,
チェリーブロギルディ,俺、ツインテールになります。,
カクタスギルディ,俺、ツインテールになります。,
ティラノギルディ,俺、ツインテールになります。,
トリケラトップギルディ,俺、ツインテールになります。,
オーガギルディ,俺、ツインテールになります。,
プテラギルディ,俺、ツインテールになります。,
メガネウラギルディ,俺、ツインテールになります。,
トリロバギルディ,俺、ツインテールになります。,
コックロチギルディ,俺、ツインテールになります。,
ブラキオギルディ,俺、ツインテールになります。,
マンモギルディ,俺、ツインテールになります。,
ロンギスギルディ,俺、ツインテールになります。,
ハルキゲギルディ,俺、ツインテールになります。,
アンフィコギルディ,俺、ツインテールになります。,
マーメイドギルディ,俺、ツインテールになります。,
エンジェルギルディ,俺、ツインテールになります。,
グリフォギルディ,俺、ツインテールになります。,
ヒドラギルディ,俺、ツインテールになります。,
ワイバギルディ,俺、ツインテールになります。,
ヴァルキリアギルディ,俺、ツインテールになります。,
ガイアギルディ,俺、ツインテールになります。,
メデューサギルディ,俺、ツインテールになります。,
カトブレパギルディ,俺、ツインテールになります。,
マミイギルディ,俺、ツインテールになります。,
トロルギルディ,俺、ツインテールになります。,
アポロギルディ,俺、ツインテールになります。,
ハデスギルディ,俺、ツインテールになります。,
ポセイドンギルディ,俺、ツインテールになります。,
ゼウスギルディ,俺、ツインテールになります。,
ドラグギルディ,俺、ツインテールになります。,
ゴッドドラグギルディ,俺、ツインテールになります。,
タイガギルディ,俺、ツインテールになります。,
スパロウギルディ,俺、ツインテールになります。,
リヴァイアギルディ,俺、ツインテールになります。,
クラーケギルディ,俺、ツインテールになります。,
リヴァイアクラーケギルディ,俺、ツインテールになります。,
ケルベロスギルディ,俺、ツインテールになります。,
リザドギルディ,俺、ツインテールになります。,
タトルギルディ,俺、ツインテールになります。,
フォクスギルディ,俺、ツインテールになります。,
スワンギルディ,俺、ツインテールになります。,
ラビットギルディ,俺、ツインテールになります。,
クラブギルディ,俺、ツインテールになります。,
バッファローギルディ,俺、ツインテールになります。,
フェンリルギルディ,俺、ツインテールになります。,
ブルギルディ,俺、ツインテールになります。,
オウルギルディ,俺、ツインテールになります。,
アリゲギルディ,俺、ツインテールになります。,
ヘッジホッグギルディ,俺、ツインテールになります。,
ベアギルディ,俺、ツインテールになります。,
シーラカンスギルディ,俺、ツインテールになります。,
ライノセラギルディ,俺、ツインテールになります。,
シケーダギルディ,俺、ツインテールになります。,
モスキートギルディ,俺、ツインテールになります。,
アメーバギルディ,俺、ツインテールになります。,
フラミンゴギルディ,俺、ツインテールになります。,
モウラギルディ,俺、ツインテールになります。,
カメレオギルディ,俺、ツインテールになります。,
カンガギルディ,俺、ツインテールになります。,
キャットギルディ,俺、ツインテールになります。,
イッカクギルディ,俺、ツインテールになります。,
シープギルディ,俺、ツインテールになります。,
ハムスターギルディ,俺、ツインテールになります。,
ナイトメアギルディ,俺、ツインテールになります。,
ピーコックギルディ,俺、ツインテールになります。,
フェニックスギルディ,俺、ツインテールになります。,
結翼 唯乃（いわばね ゆの）,俺、ツインテールになります。,
ペガサスギルディ,俺、ツインテールになります。,
戦闘員（アルティロイド）,俺、ツインテールになります。,
樽井 ことり（たるい ことり）,俺、ツインテールになります。,
デック・ニールソン,俺、ツインテールになります。,
ストロベリーツイン,俺、ツインテールになります。,
高坂 京介（こうさか きょうすけ）,俺の妹がこんなに可愛いわけがない,4
高坂 桐乃（こうさか きりの）,俺の妹がこんなに可愛いわけがない,
高坂 大介（こうさか だいすけ）,俺の妹がこんなに可愛いわけがない,
高坂 佳乃（こうさか よしの）,俺の妹がこんなに可愛いわけがない,
田村 麻奈実（たむら まなみ）,俺の妹がこんなに可愛いわけがない,
田村 いわお（たむら いわお） / ロック,俺の妹がこんなに可愛いわけがない,
麻奈実の祖父,俺の妹がこんなに可愛いわけがない,
麻奈実の祖母,俺の妹がこんなに可愛いわけがない,
麻奈実の父,俺の妹がこんなに可愛いわけがない,
槇島 沙織（まきしま さおり） / 沙織・バジーナ（さおり・バジーナ）,俺の妹がこんなに可愛いわけがない,
五更 瑠璃（ごこう るり） / 黒猫（くろねこ）,俺の妹がこんなに可愛いわけがない,
新垣 あやせ（あらがき あやせ）,俺の妹がこんなに可愛いわけがない,
来栖 加奈子（くるす かなこ）,俺の妹がこんなに可愛いわけがない,
宮本 蘭（みやもと らん）,俺の妹がこんなに可愛いわけがない,
赤城 浩平（あかぎ こうへい）,俺の妹がこんなに可愛いわけがない,
三浦 絃之介（みうら げんのすけ）,俺の妹がこんなに可愛いわけがない,
赤城 瀬菜（あかぎ せな）,俺の妹がこんなに可愛いわけがない,
真壁 楓（まかべ かえで）,俺の妹がこんなに可愛いわけがない,
熊谷 龍之介（くまがい りゅうのすけ）,俺の妹がこんなに可愛いわけがない,
ヘンクツ,俺の妹がこんなに可愛いわけがない,
伊織・F・刹那（いおり・フェイト・せつな）,俺の妹がこんなに可愛いわけがない,
一之瀬 真一（いちのせ しんいち）,俺の妹がこんなに可愛いわけがない,
三津野 泰三,俺の妹がこんなに可愛いわけがない,
星野 きらら（ほしの きらら）,俺の妹がこんなに可愛いわけがない,
星野 くらら（ほしの くらら）,俺の妹がこんなに可愛いわけがない,
藤真 美咲（ふじま みさき）,俺の妹がこんなに可愛いわけがない,
御鏡 光輝（みかがみ こうき）,俺の妹がこんなに可愛いわけがない,
五更 日向（ごこう ひなた）,俺の妹がこんなに可愛いわけがない,
五更 珠希（ごこう たまき）,俺の妹がこんなに可愛いわけがない,
槇島 香織（まきしま かおり）,俺の妹がこんなに可愛いわけがない,
来栖 彼方（くるす かなた）,俺の妹がこんなに可愛いわけがない,
真田 信也（さなだ しんや）,俺の妹がこんなに可愛いわけがない,
ブリジット・エヴァンス（Bridget Evans）,俺の妹がこんなに可愛いわけがない,
リア・ハグリィ（Ria Hagry）,俺の妹がこんなに可愛いわけがない,
筧 沙也佳（かけい さやか）,俺の妹がこんなに可愛いわけがない,
御鏡（兄）,俺の妹がこんなに可愛いわけがない,
ClariS（クラリス）,俺の妹がこんなに可愛いわけがない,
櫻井 秋美（さくらい あきみ）,俺の妹がこんなに可愛いわけがない,
季堂 鋭太（きどう えいた）,俺の彼女と幼なじみが修羅場すぎる,
春咲 千和（はるさき ちわ）,俺の彼女と幼なじみが修羅場すぎる,
夏川 真涼（なつかわ ますず）,俺の彼女と幼なじみが修羅場すぎる,
秋篠 姫香（あきしの ひめか）,俺の彼女と幼なじみが修羅場すぎる,
冬海 愛衣（ふゆうみ あい）,俺の彼女と幼なじみが修羅場すぎる,
遊井 カオル（あそい カオル）,俺の彼女と幼なじみが修羅場すぎる,
山本（やまもと）,俺の彼女と幼なじみが修羅場すぎる,
赤野 メイ（あかの メイ）,俺の彼女と幼なじみが修羅場すぎる,
青葉 さつき（あおば さつき）,俺の彼女と幼なじみが修羅場すぎる,
坂上（さかがみ）,俺の彼女と幼なじみが修羅場すぎる,
坂上 拓也（さかがみ たくや）,俺の彼女と幼なじみが修羅場すぎる,
最上 ゆら（もがみ ゆら）,俺の彼女と幼なじみが修羅場すぎる,
季堂 美星（きどう みほし）,俺の彼女と幼なじみが修羅場すぎる,
桐生 冴子（きりゅう さえこ）,俺の彼女と幼なじみが修羅場すぎる,
夏川 真那（なつかわ まな）,俺の彼女と幼なじみが修羅場すぎる,
安岡（やすおか）,俺の彼女と幼なじみが修羅場すぎる,
真涼と真那の父親,俺の彼女と幼なじみが修羅場すぎる,
秋篠 優華（あきしの ゆうか）,俺の彼女と幼なじみが修羅場すぎる,
冬海 勇樹（ふゆうみ ゆうき）,俺の彼女と幼なじみが修羅場すぎる,
糸谷（アニメ版では名前は明かされていない）,俺の彼女と幼なじみが修羅場すぎる,
美空 美晴（みそら みはる）,俺の彼女と幼なじみが修羅場すぎる,
田中 好恵（たなか よしえ）,俺の彼女と幼なじみが修羅場すぎる,
新谷（しんたに）,俺の彼女と幼なじみが修羅場すぎる,
河地 りん（かわち りん）,俺の彼女と幼なじみが修羅場すぎる,
鈴宮 よしの（すずみや よしの）,俺の彼女と幼なじみが修羅場すぎる,
甘草 奏（あまくさ かなで）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,4
ショコラ,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
雪平 ふらの（ゆきひら ふらの）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
遊王子 謳歌（ゆうおうじ おうか）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
箱庭 ゆらぎ（はこにわ ゆらぎ）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
夢島 カラス（ゆめしま カラス）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
密 秘（ひそか ひめる）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
解川 真理咲（とくがわ まりさ）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
爆ノ内 火恋（ばくのうち かれん）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
黒白院 清羅（こくびゃくいん せいら）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
爽星 素直（さわぼし すなお）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
柔風 小凪（やわかぜ こなぎ）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
チチル・ニューミルク,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
麗華堂 絢女（れいかどう あやめ）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
獅子守 想牙（ししもり そうが）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
吉原 桃夜（よしわら とうや）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
陽交 差月（ひまじり さつき）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
藤堂 さくら（とうどう さくら）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
宮澄 太一（みやすみ たいち）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
黒須 美里（くろす みさと）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
愚呂沢 明奈（ぐろさわ あきな）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
道楽 宴（どうらく うたげ）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
甘草 虎児郎（あまくさ こじろう）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
甘草 調（あまくさ しらべ）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
雪平 るもい（ゆきひら るもい）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
雪平 大地（ゆきひら だいち）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
遊王子 謳真（ゆうおうじ おうま）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
遊王子 響歌（ゆうおうじ きょうか）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
チャラ神,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
前任者,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
恋愛を司る神,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
四葉紙 伊緒乃（しばかみ いおの）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
権藤 大子（ごんどう だいこ）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
窓辺 みちる（まどべ みちる）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
天上 空（あまがみ そら）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
ア・マグサ・ガナドゥール,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
ミラエリカ,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
片恋ノゾミ（かたこい ノゾミ）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
春原ヨウ（はるはら ヨウ）,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,
石垣直角,おれは直角,4
貴杉じゅん,おれは直角,
石垣子太夫,おれは直角,
石垣香苗,おれは直角,
綾乃,おれは直角,
郷慎太郎,おれは直角,
月形,おれは直角,
北条照正,おれは直角,
細刈,おれは直角,
立花薫,おれは直角,
北条,おれは直角,
ニコチン,おれは直角,
上杉鉄兵,おれは鉄兵,4
上杉広美,おれは鉄兵,
上杉忍,おれは鉄兵,
上杉妙,おれは鉄兵,
上杉憲一,おれは鉄兵,
上杉百合子,おれは鉄兵,
上杉桃江,おれは鉄兵,
上杉義行,おれは鉄兵,
上杉可奈子,おれは鉄兵,
吉岡,おれは鉄兵,
三浦,おれは鉄兵,
中条,おれは鉄兵,
脇坂,おれは鉄兵,
石渡先生,おれは鉄兵,
田村・津川・権田,おれは鉄兵,
加納,おれは鉄兵,
但馬,おれは鉄兵,
パッチ,おれは鉄兵,
菊池,おれは鉄兵,
剛田 猛男（ごうだ たけお）,俺物語!!,4
大和 凛子（やまと りんこ）,俺物語!!,
砂川 誠（すなかわ まこと）,俺物語!!,
砂川 愛（すなかわ あい）,俺物語!!,
織田 隼人（おだ はやと）,俺物語!!,
天海 悠紀華（あまみ ゆきか）,俺物語!!,
栗原 オサム（くりはら おさむ）,俺物語!!,
山崎 菜々子（やまざき ななこ）,俺物語!!,
アユ,俺物語!!,
佐藤（さとう）,俺物語!!,
西城 まりや（さいじょう まりや）,俺物語!!,
剛田 ゆり子（ごうだ ゆりこ）,俺物語!!,
剛田 豊（ごうだ ゆたか）,俺物語!!,
剛田 真希（ごうだ まき）,俺物語!!,
大和の父,俺物語!!,
大和の母,俺物語!!,
大和 範子（やまと のりこ）,俺物語!!,
砂川 千秋（すなかわ ちあき）,俺物語!!,
一之瀬 光基（いちのせ こうき）,俺物語!!,
ジョーロ / 如月 雨露（きさらぎ あまつゆ）,俺を好きなのはお前だけかよ,4
パンジー / 三色院 菫子（さんしょくいん すみれこ）,俺を好きなのはお前だけかよ,
ひまわり / 日向 葵（ひなた あおい）,俺を好きなのはお前だけかよ,
コスモス / 秋野 桜（あきの さくら）,俺を好きなのはお前だけかよ,
サンちゃん / 大賀 太陽（おおが たいよう）,俺を好きなのはお前だけかよ,
あすなろ / 羽立 桧菜（はねたち ひな）,俺を好きなのはお前だけかよ,
ツバキ / 洋木 茅春（ようき ちはる）,俺を好きなのはお前だけかよ,
サザンカ / 真山 亜茶花（まやま あさか）[注 8],俺を好きなのはお前だけかよ,
たんぽぽ / 蒲田 公英（かまた きみえ）,俺を好きなのはお前だけかよ,
ホース / 葉月 保雄（はづき やすお）,俺を好きなのはお前だけかよ,
チェリー / 桜原 桃（さくらばら もも）,俺を好きなのはお前だけかよ,
つきみ / 草見 月（くさみ ルナ）,俺を好きなのはお前だけかよ,
ローリエ / 如月 桂樹（きさらぎ けいき）,俺を好きなのはお前だけかよ,
龍己（たつみ）,オレん家のフロ事情,4
若狭（わかさ）,オレん家のフロ事情,
鷹巣（たかす）,オレん家のフロ事情,
三国（みくに）,オレん家のフロ事情,
真木（まき）,オレん家のフロ事情,
安賀里（あがり）,オレん家のフロ事情,
五郎丸（ごろうまる）,オレん家のフロ事情,
聡介（そうすけ）,オレん家のフロ事情,
霞（かすみ）,オレん家のフロ事情,
アヒルちゃん,オレん家のフロ事情,
一瀬 グレン（いちのせ グレン）,終わりのセラフ,4
柊 真昼（ひいらぎ まひる）,終わりのセラフ,
花依 小百合（はなより さゆり）,終わりのセラフ,
雪見 時雨（ゆきみ しぐれ）,終わりのセラフ,
柊 深夜（ひいらぎ しんや）,終わりのセラフ,
十条 美十（じゅうじょう みと）,終わりのセラフ,
五士 典人（ごし のりと）,終わりのセラフ,
柊 征志郎（ひいらぎ せいしろう）,終わりのセラフ,
柊 暮人（ひいらぎ くれと）,終わりのセラフ,
柊 シノア（ひいらぎ シノア）,終わりのセラフ,
百夜 優一郎（ひゃくや ゆういちろう）,終わりのセラフ,
鬼呪装備：阿朱羅丸（あしゅらまる）,終わりのセラフ,
百夜 ミカエラ（ひゃくや ミカエラ）,終わりのセラフ,
鬼呪装備：四鎌童子（しかまどうじ）,終わりのセラフ,
早乙女 与一（さおとめ よいち）,終わりのセラフ,
鬼呪装備：月光韻（げっこういん）,終わりのセラフ,
君月 士方（きみづき しほう）,終わりのセラフ,
鬼呪装備：鬼箱王（きせきおう）,終わりのセラフ,
三宮 三葉（さんぐう みつば）,終わりのセラフ,
鬼呪装備：天字竜（てんじりゅう）,終わりのセラフ,
鬼呪装備：真昼ノ夜（まひるのよ）,終わりのセラフ,
鬼呪装備：覚世（かぐせ）,終わりのセラフ,
鬼呪装備：火愚土（かぐつち）,終わりのセラフ,
鬼呪装備：菊理（くくり）,終わりのセラフ,
鬼呪装備：黒ナギ（くろなぎ）,終わりのセラフ,
鳴海 真琴（なるみ まこと）,終わりのセラフ,
鬼呪装備：玄武針（げんぶしん）,終わりのセラフ,
岩咲 秀作（いわさき しゅうさく）,終わりのセラフ,
鬼呪装備：赤蛇（あかへび）,終わりのセラフ,
井上 利香（いのうえ りか）,終わりのセラフ,
円藤 弥生（えんどう やよい）,終わりのセラフ,
鍵山 太郎（かぎやま たろう）,終わりのセラフ,
柊 天利（ひいらぎ てんり）,終わりのセラフ,
鬼呪装備：雷鳴鬼（らいめいき）,終わりのセラフ,
三宮 葵（さんぐう あおい）,終わりのセラフ,
鬼呪装備：白虎丸（びゃっこまる）,終わりのセラフ,
君月 未来（きみづき みらい）,終わりのセラフ,
早乙女 巴（さおとめ ともえ）,終わりのセラフ,
茜、千尋、香太、亜子、文絵、太一（あかね、ちひろ、こうた、あこ、ふみえ、たいち）,終わりのセラフ,
クルル・ツェペシ,終わりのセラフ,
フェリド・バートリー,終わりのセラフ,
クローリー・ユースフォード,終わりのセラフ,
チェス・ベル,終わりのセラフ,
ホーン・スクルド,終わりのセラフ,
レスト・カー,終わりのセラフ,
ウルド・ギールス,終わりのセラフ,
ラクス・ウェルト,終わりのセラフ,
レーネ・シム,終わりのセラフ,
ルカル・ウェスカー,終わりのセラフ,
サイレン,終わりのセラフ,
吉川 ヤクモ（よしかわ ヤクモ）,陰陽大戦記,4
白虎のコゲンタ（びゃっこのコゲンタ）,陰陽大戦記,
吉川 モンジュ（よしかわ モンジュ）,陰陽大戦記,
イヅナ,陰陽大戦記,
ヒトハ,陰陽大戦記,
シマムラ,陰陽大戦記,
マホロバ,陰陽大戦記,
白虎のランゲツ（びゃっこのランゲツ）,陰陽大戦記,
消雪のマガホシ（しょうせつのマガホシ）,陰陽大戦記,
赤銅のミソヒト（あかがねのミソヒト）,陰陽大戦記,
柊のトウベエ（ひいらぎのトウベエ）,陰陽大戦記,
金行王 カゲロウ（きんぎょうおう カゲロウ）,陰陽大戦記,
黒鉄のフジ（くろがねのフジ）,陰陽大戦記,
水行王 ナギ（すいぎょうおう ナギ）,陰陽大戦記,
凝寂のエビヒコ（ぎょうじゃくのエビヒコ）,陰陽大戦記,
秋水のエレキテル（しゅうすいのエレキテル）,陰陽大戦記,
霜花のオニシバ（そうかのオニシバ）,陰陽大戦記,
火行王 シラヌイ（かぎょうおう シラヌイ）,陰陽大戦記,
大火のムミョウ（おおびのムミョウ）,陰陽大戦記,
癒火のツルヤッコ（いやしびのツルヤッコ）,陰陽大戦記,
雷火のジョニザ（いかずちのジョニザ）,陰陽大戦記,
木行王 ウンリュウ（もくぎょうおう ウンリュウ）,陰陽大戦記,
榎のコンゴウ（えのきのコンゴウ）,陰陽大戦記,
凝寂のカニエモン（ぎょうじゃくのカニエモン）,陰陽大戦記,
青錫のツクモ（あおがねのツクモ）,陰陽大戦記,
ランマル,陰陽大戦記,
雷火のタカマル（いかずちのタカマル）,陰陽大戦記,
北条 ナナ（ほうじょう ナナ）,陰陽大戦記,
豊穣のネネ（ほうじょうのネネ）,陰陽大戦記,
北条 マリ（ほうじょう マリ）,陰陽大戦記,
豊穣のルリ（ほうじょうのルリ）,陰陽大戦記,
クチキ,陰陽大戦記,
楓のダイカク（かえでのダイカク）,陰陽大戦記,
マシラ,陰陽大戦記,
榎のサネマロ（えのきのサネマロ）,陰陽大戦記,
ワクラバ,陰陽大戦記,
榎のオトチカ（えのきのオトチカ）,陰陽大戦記,
ムネモリ,陰陽大戦記,
朱雀のバラワカ（すざくのバラワカ）,陰陽大戦記,
ノブナガ,陰陽大戦記,
モモタ,陰陽大戦記,
雷火のフサノシン（いかずちのフサノシン）,陰陽大戦記,
モモスケ,陰陽大戦記,
ツクヨミ,陰陽大戦記,
青龍のコタロウ（せいりゅうのコタロウ）,陰陽大戦記,
チヨ,陰陽大戦記,
芽吹のバンナイ（めぶきのバンナイ）,陰陽大戦記,
玄武のラクサイ（げんぶのラクサイ）,陰陽大戦記,
ウシワカ,陰陽大戦記,
椿のゴロウザ（つばきのゴロウザ）,陰陽大戦記,
癒火のヒヨシノ（いやしびのヒヨシノ）,陰陽大戦記,
繁茂のマスラオ（はんものマスラオ）,陰陽大戦記,
楓のベニマル（かえでのベニマル）,陰陽大戦記,
椿のホウシュン（つばきのホウシュン）,陰陽大戦記,
太刀花 リク（たちばな リク） / ヨウメイ,陰陽大戦記,
白虎のコゲンタ,陰陽大戦記,
白虎の虎武神（びゃっこのとらぶしん）[2],陰陽大戦記,
ナズナ,陰陽大戦記,
柊のホリン（ひいらぎのホリン）,陰陽大戦記,
吉川 ヤクモ,陰陽大戦記,
青龍のブリュネ（せいりゅうのブリュネ）,陰陽大戦記,
雷火のタカマル,陰陽大戦記,
消雪のタンカムイ（しょうせつのタンカムイ）,陰陽大戦記,
榎のサネマロ,陰陽大戦記,
榎の獄門猿（えのきのごくもんざる）,陰陽大戦記,
黒鉄のリクドウ（くろがねのリクドウ）,陰陽大戦記,
西郷 テル（さいごう テル）,陰陽大戦記,
