キャラクター,タイトル,
ゲームの国のモンスター,かいけつゾロリ,
おだるまん,かいけつゾロリ,
カアカラ,かいけつゾロリ,
ぶたくじゃく,かいけつゾロリ,
一つ目ゴブリン,かいけつゾロリ,
どろどろスライム,かいけつゾロリ,
ホゲーッ,かいけつゾロリ,
ウホッハ,かいけつゾロリ,
カックンチョ,かいけつゾロリ,
ウルサイ,かいけつゾロリ,
オゲゲロゲ,かいけつゾロリ,
ウギャルス,かいけつゾロリ,
現場監督,かいけつゾロリ,
ワンドック博士,かいけつゾロリ,
隊員,かいけつゾロリ,
コブチ総理大臣,かいけつゾロリ,
ブーデル博士,かいけつゾロリ,
レオナルド・ブリオ,かいけつゾロリ,
ローズ（アニメ版ではリーズ）,かいけつゾロリ,
コニャン（Conyan）,かいけつゾロリ,
ニャオン（Nyaon）,かいけつゾロリ,
グラモ,かいけつゾロリ,
カーバック・ドームズ,かいけつゾロリ,
エリピック・ブワロ,かいけつゾロリ,
掃除のおじさん,かいけつゾロリ,
マダム,かいけつゾロリ,
ハム次郎,かいけつゾロリ,
スノウ,かいけつゾロリ,
どくドリフ,かいけつゾロリ,
アンダコリヤ,かいけつゾロリ,
マシュー,かいけつゾロリ,
スノウの夫,かいけつゾロリ,
モーモー娘,かいけつゾロリ,
チュンくん,かいけつゾロリ,
ヤギ町長,かいけつゾロリ,
クマップ（アニメ版ではクマクマーズ）、ブーシックス（アニメ版ではブータルズ）,かいけつゾロリ,
カメカメ亭のおやじ,かいけつゾロリ,
タワジ,かいけつゾロリ,
つるつる軒の主人,かいけつゾロリ,
ノッコ,かいけつゾロリ,
ラーメン王,かいけつゾロリ,
町の人,かいけつゾロリ,
エンマ大王[52],かいけつゾロリ,
悪魔,かいけつゾロリ,
鬼達,かいけつゾロリ,
緑鬼,かいけつゾロリ,
紫鬼,かいけつゾロリ,
赤鬼,かいけつゾロリ,
バット鬼,かいけつゾロリ,
黄色鬼,かいけつゾロリ,
青鬼,かいけつゾロリ,
チビ鬼,かいけつゾロリ,
ピンク鬼,かいけつゾロリ,
オヤジギャグ地獄の親父達,かいけつゾロリ,
地獄の怪獣,かいけつゾロリ,
地獄の毒虫,かいけつゾロリ,
ママさんバレーチームの皆さん,かいけつゾロリ,
パンダてつろう,かいけつゾロリ,
ネコジマ,かいけつゾロリ,
ネコジマの友達,かいけつゾロリ,
○んま大王（さんま大王）,かいけつゾロリ,
ソロリしんじゃえもん,かいけつゾロリ,
ホラーズ,かいけつゾロリ,
ヘーブ・スルース,かいけつゾロリ,
ダイ・ガッブ,かいけつゾロリ,
イバル・トドリゲス,かいけつゾロリ,
サミー・ゾウサ（アニメ版ではサミー・ゾゾーサ）,かいけつゾロリ,
ブー・ゲーリック（アニメ版ではフー・ゲーリック）,かいけつゾロリ,
ダンディ・ジョンソン,かいけつゾロリ,
パンク・アイロン,かいけつゾロリ,
ウニー・ボウズ,かいけつゾロリ,
ヘドロ・マルチ・ネス,かいけつゾロリ,
どくみつ（アニメ版ではベロ）、ばけふ（アニメ版ではオトナシ）,かいけつゾロリ,
人喰い草,かいけつゾロリ,
ネリー（Nelly）,かいけつゾロリ,
ベムル町長,かいけつゾロリ,
代表者,かいけつゾロリ,
町人,かいけつゾロリ,
サルウドン,かいけつゾロリ,
マジシャン,かいけつゾロリ,
ヤギー・シロー、ヤギー・クロー,かいけつゾロリ,
Mr.ミャリック,かいけつゾロリ,
プリンセス・ニャンコー,かいけつゾロリ,
デブッチョ・カバーフィールド,かいけつゾロリ,
地獄の診察医,かいけつゾロリ,
ナジョー[57]（Najoe）,かいけつゾロリ,
シカソ、ジャガール、キリ子,かいけつゾロリ,
アナウンサー,かいけつゾロリ,
テイル,かいけつゾロリ,
ゲイル,かいけつゾロリ,
テイルの母,かいけつゾロリ,
ケロロ小隊,かいけつゾロリ,
ケロロ軍曹,かいけつゾロリ,
タママ二等兵,かいけつゾロリ,
ギロロ伍長,かいけつゾロリ,
クルル曹長,かいけつゾロリ,
ドロロ兵長,かいけつゾロリ,
マディー博士,かいけつゾロリ,
荒れ地の村長,かいけつゾロリ,
石像,かいけつゾロリ,
ハチ,かいけつゾロリ,
恐竜のパパ,かいけつゾロリ,
恐竜の赤ちゃん,かいけつゾロリ,
大ダコ,かいけつゾロリ,
ゴリママ,かいけつゾロリ,
ゴリママの子供達,かいけつゾロリ,
イルカ,かいけつゾロリ,
ギャルツネチーム,かいけつゾロリ,
ギャルツネ,かいけつゾロリ,
ジャイアントシロブウタ,かいけつゾロリ,
カメマロ,かいけつゾロリ,
ミソショウユーチーム,かいけつゾロリ,
ミソショウユー,かいけつゾロリ,
ササニシキ,かいけつゾロリ,
シャケボノ,かいけつゾロリ,
アトウ・サイチーム,かいけつゾロリ,
アトウ・サイ,かいけつゾロリ,
ウガンダム・トラ,かいけつゾロリ,
ナカオワニラ,かいけつゾロリ,
ウシヅカチーム,かいけつゾロリ,
ウシヅカ,かいけつゾロリ,
ポポンヤスズキ,かいけつゾロリ,
ウマッスル,かいけつゾロリ,
リゲラ,かいけつゾロリ,
ニイラ,かいけつゾロリ,
ジュン,かいけつゾロリ,
リゲラパパ,かいけつゾロリ,
ニイラパパ,かいけつゾロリ,
ジュンパパ,かいけつゾロリ,
ポポンタ社長,かいけつゾロリ,
ラグロー市長,かいけつゾロリ,
コネハ社長,かいけつゾロリ,
ロジー,かいけつゾロリ,
アルマじいさん,かいけつゾロリ,
カバリス・キルトン夫人,かいけつゾロリ,
アリウス,かいけつゾロリ,
ルクト,かいけつゾロリ,
マロウ,かいけつゾロリ,
マミ,かいけつゾロリ,
ゾロの山,かいけつゾロリ,
ブルの海,かいけつゾロリ,
ローズ,かいけつゾロリ,
ケント,かいけつゾロリ,
ケントパパ・ケントママ,かいけつゾロリ,
ミロ・モン太,かいけつゾロリ,
ヤギラファミリー,かいけつゾロリ,
チキチータファミリー,かいけつゾロリ,
シャーロット,かいけつゾロリ,
チッポ,かいけつゾロリ,
ケレル,かいけつゾロリ,
ジュネ,かいけつゾロリ,
エッタ,かいけつゾロリ,
テイラー,かいけつゾロリ,
オーツ,かいけつゾロリ,
ドランプ,かいけつゾロリ,
ブタまる,かいけつゾロリ,
ジョブル,かいけつゾロリ,
キケゾウ,かいけつゾロリ,
バカス院長,かいけつゾロリ,
アルゼル,かいけつゾロリ,
マーサ,かいけつゾロリ,
ドラゴン,かいけつゾロリ,
ヘヴァーン・デルヨン初号機,かいけつゾロリ,
グレイ,かいけつゾロリ,
ラッタ,かいけつゾロリ,
ネジュウ,かいけつゾロリ,
マウル,かいけつゾロリ,
ダルマニアン,かいけつゾロリ,
ポメラ,かいけつゾロリ,
ヨーガンス,かいけつゾロリ,
山麓の村長,かいけつゾロリ,
ビルポンママ,かいけつゾロリ,
タイヤに乗った男の子,かいけつゾロリ,
クレー4兄弟,かいけつゾロリ,
クレー24兄弟,かいけつゾロリ,
カードくん,かいけつゾロリ,
ポークス市長,かいけつゾロリ,
プーデルとヨーデル,かいけつゾロリ,
マルチーヌ,かいけつゾロリ,
バスキー、バグ,かいけつゾロリ,
王妃,かいけつゾロリ,
おばちゃん,かいけつゾロリ,
バスの運転手,かいけつゾロリ,
ケーキ屋店主,かいけつゾロリ,
ガス,かいけつゾロリ,
ゾロリ城,かいけつゾロリ,
メカイシシ、メカノシシ,かいけつゾロリ,
ソロリ（メカゾロリ）,かいけつゾロリ,
シロク大統領,かいけつゾロリ,
オットー副大統領,かいけつゾロリ,
占いオババ,かいけつゾロリ,
人魚姫,かいけつゾロリ,
人魚女王,かいけつゾロリ,
タツじい,かいけつゾロリ,
クラゲ軍団,かいけつゾロリ,
ピッカリン国の国王,かいけつゾロリ,
ピッカリン国の警察署長,かいけつゾロリ,
ピッカリン国の警官,かいけつゾロリ,
カバのハンバーガー屋,かいけつゾロリ,
バーガーロボ,かいけつゾロリ,
チンク,かいけつゾロリ,
ヨッちゃん,かいけつゾロリ,
ドーベル,かいけつゾロリ,
チンクの祖父,かいけつゾロリ,
漁師,かいけつゾロリ,
シンシア,かいけつゾロリ,
タヌキ王子,かいけつゾロリ,
どくかわぶた,かいけつゾロリ,
ゾロリ,かいけつゾロリ,
ガオン,かいけつゾロリ,
白銀レッカ,ガイストクラッシャー,5
金剛寺ハヤト,ガイストクラッシャー,
真銅クラマ,ガイストクラッシャー,
シレン・クォーツハート,ガイストクラッシャー,
黒曜イズナ,ガイストクラッシャー,
ロック・ボルカン[4],ガイストクラッシャー,
蛍ルミネラ,ガイストクラッシャー,
桜さんご,ガイストクラッシャー,
緑ヒスイ,ガイストクラッシャー,
金剛寺コハク,ガイストクラッシャー,
マグネス,ガイストクラッシャー,
亜藤ジン太,ガイストクラッシャー,
ジーク・バナ,ガイストクラッシャー,
メッキ三兄弟,ガイストクラッシャー,
トーマス,ガイストクラッシャー,
ベスブ,ガイストクラッシャー,
ドスメーア,ガイストクラッシャー,
阿久あまりん,ガイストクラッシャー,
サイファ,ガイストクラッシャー,
ラウンダ,ガイストクラッシャー,
マンガン,ガイストクラッシャー,
アルーミ,ガイストクラッシャー,
Ω（オメガ）,ガイストクラッシャー,
白銀ゴウカ,ガイストクラッシャー,
白銀ひのこ,ガイストクラッシャー,
白銀リン,ガイストクラッシャー,
灰野灰二郎,ガイストクラッシャー,
新田ケン,ガイストクラッシャー,
天念ガス,ガイストクラッシャー,
油屋デン助,ガイストクラッシャー,
知丹崎優,ガイストクラッシャー,
ハギー,ガイストクラッシャー,
トウヤ[16],ガイストクラッシャー,
ベン,ガイストクラッシャー,
セリサ,ガイストクラッシャー,
フクサ,ガイストクラッシャー,
サラサ,ガイストクラッシャー,
ワレサ,ガイストクラッシャー,
ジプ,ガイストクラッシャー,
デーツ,ガイストクラッシャー,
サム,ガイストクラッシャー,
ランタ,ガイストクラッシャー,
モルダ,ガイストクラッシャー,
竜紋,ガイストクラッシャー,
リョクセン,ガイストクラッシャー,
ダーナイト,ガイストクラッシャー,
ハンレイ・ガブロ[17],ガイストクラッシャー,
黒曜ホノカ,ガイストクラッシャー,
キッド,海賊王子,5
パール,海賊王子,
虎フグ,海賊王子,
カトル,海賊王子,
オクトパス,海賊王子,
シャーク,海賊王子,
バド,海賊王子,
クラップ,海賊王子,
モンク,海賊王子,
ドラ,海賊王子,
鮎沢 美咲（あゆざわ みさき）,会長はメイド様!,5
碓氷 拓海（うすい たくみ),会長はメイド様!,
幸村 祥一郎（ゆきむら しょういちろう）,会長はメイド様!,
花園 さくら（はなぞの さくら）,会長はメイド様!,
加賀 しず子（かが しずこ）,会長はメイド様!,
白川 直也（しろかわ なおや）,会長はメイド様!,
更科 郁斗（さらしな いくと）,会長はメイド様!,
黒崎 龍之介（くろさき りゅうのすけ）,会長はメイド様!,
叶 爽太郎（かのう そうたろう）,会長はメイド様!,
深谷 陽向（しんたに ひなた）,会長はメイド様!,
犬山家五兄弟（いぬやまけ5きょうだい）,会長はメイド様!,
剛田 将（ごうだ まさる）,会長はメイド様!,
鈴木 秀樹（すずき ひでき）,会長はメイド様!,
沢 賢二（さわ けんじ）,会長はメイド様!,
小杉 文太（こすぎ ぶんた）,会長はメイド様!,
萩本 崇（はぎもと たかし）,会長はメイド様!,
宇津見 遊大（うつみ ゆうだい）,会長はメイド様!,
堅田 清正（かただ きよまさ）,会長はメイド様!,
