キャラクター,タイトル,
エズラ,愛少女ポリアンナ物語,
ハロルド,愛少女ポリアンナ物語,
スノー夫人,愛少女ポリアンナ物語,
ミリー・スノー,愛少女ポリアンナ物語,
F・H・トランブル,愛少女ポリアンナ物語,
フランク先生,愛少女ポリアンナ物語,
ペントン夫人,愛少女ポリアンナ物語,
フォード夫人,愛少女ポリアンナ物語,
ウォーレン,愛少女ポリアンナ物語,
ミード,愛少女ポリアンナ物語,
チャーリー・エームス,愛少女ポリアンナ物語,
デラ・ウェザビー,愛少女ポリアンナ物語,
メリー,愛少女ポリアンナ物語,
ルース・カリウ,愛少女ポリアンナ物語,
ジェミー,愛少女ポリアンナ物語,
ミッキー・モルフェイ,愛少女ポリアンナ物語,
サディ・ディーン,愛少女ポリアンナ物語,
フランク・ウェザビー,愛少女ポリアンナ物語,
グロリア・ウェザビー,愛少女ポリアンナ物語,
ドリス・ケント,愛少女ポリアンナ物語,
ジェミー・ケント,愛少女ポリアンナ物語,
エドワード・ケント,愛少女ポリアンナ物語,
メアリ,愛少女ポリアンナ物語,
パーキンス,愛少女ポリアンナ物語,
ブリジット,愛少女ポリアンナ物語,
スーシー,愛少女ポリアンナ物語,
ベス,愛少女ポリアンナ物語,
ベティ・モルフェイ,愛少女ポリアンナ物語,
ハリー,愛少女ポリアンナ物語,
ウィリス,愛少女ポリアンナ物語,
カレン,愛少女ポリアンナ物語,
ジェレマイア・O・ホワイト,愛少女ポリアンナ物語,
ヘプジバ・ホワイト,愛少女ポリアンナ物語,
ハリマン夫人,愛少女ポリアンナ物語,
グレー夫人,愛少女ポリアンナ物語,
ルイス夫人,愛少女ポリアンナ物語,
カー牧師,愛少女ポリアンナ物語,
チップマック,愛少女ポリアンナ物語,
タリム,愛少女ポリアンナ物語,
コニー,愛少女ポリアンナ物語,
マック,愛少女ポリアンナ物語,
花咲 ももこ（はなさき ももこ） / ウェディングピーチ,愛天使伝説ウェディングピーチ,9
谷間 ゆり（たにま ゆり） / エンジェルリリィ,愛天使伝説ウェディングピーチ,
珠野 ひなぎく（たまの ひなぎく） / エンジェルデイジー,愛天使伝説ウェディングピーチ,
スカーレット 小原（スカーレット おはら） / エンジェルサルビア,愛天使伝説ウェディングピーチ,
じゃ魔ピー（じゃまピー）,愛天使伝説ウェディングピーチ,
風摩 ようすけ（ふうま ようすけ） / ヴィエント,愛天使伝説ウェディングピーチ,
原作版の設定,愛天使伝説ウェディングピーチ,
柳葉 和也（やなぎば かずや） / リモーネ,愛天使伝説ウェディングピーチ,
雨野 たくろう（あまの たくろう）,愛天使伝説ウェディングピーチ,
ディーン・バトラー,愛天使伝説ウェディングピーチ,
校長,愛天使伝説ウェディングピーチ,
木原（きはら）先生,愛天使伝説ウェディングピーチ,
武蔵野（むさしの）先生,愛天使伝説ウェディングピーチ,
いわもと ごうざぶろう,愛天使伝説ウェディングピーチ,
しずか,愛天使伝説ウェディングピーチ,
河合 由希子（かわい ゆきこ）,愛天使伝説ウェディングピーチ,
マサミ,愛天使伝説ウェディングピーチ,
あきお,愛天使伝説ウェディングピーチ,
さち子,愛天使伝説ウェディングピーチ,
れい子,愛天使伝説ウェディングピーチ,
山口（やまぐち）,愛天使伝説ウェディングピーチ,
みどり,愛天使伝説ウェディングピーチ,
みさ / のぶよ / けい子 / あき子 / あさ子,愛天使伝説ウェディングピーチ,
ナツミ,愛天使伝説ウェディングピーチ,
竹内 秋子（たけうち あきこ）,愛天使伝説ウェディングピーチ,
田島 譲（たじま まこと）,愛天使伝説ウェディングピーチ,
まなみ,愛天使伝説ウェディングピーチ,
けい子 / 女生徒,愛天使伝説ウェディングピーチ,
花咲 翔一郎（はなさき しょういちろう）,愛天使伝説ウェディングピーチ,
谷間 竜三（たにま りゅうぞう）,愛天使伝説ウェディングピーチ,
谷間 エレナ（たにま エレナ）,愛天使伝説ウェディングピーチ,
珠野 雅弘（たまの まさひろ）,愛天使伝説ウェディングピーチ,
珠野 明美（たまの あけみ）,愛天使伝説ウェディングピーチ,
珠野 明（たまの あきら）,愛天使伝説ウェディングピーチ,
ようすけの母,愛天使伝説ウェディングピーチ,
進藤 進（しんどう すすむ）,愛天使伝説ウェディングピーチ,
ミミコ,愛天使伝説ウェディングピーチ,
ミミコの母親,愛天使伝説ウェディングピーチ,
宮川 エリカ（みやがわ エリカ）,愛天使伝説ウェディングピーチ,
けんじ,愛天使伝説ウェディングピーチ,
梶 真一（かじ しんいち）,愛天使伝説ウェディングピーチ,
マリリン,愛天使伝説ウェディングピーチ,
さおり,愛天使伝説ウェディングピーチ,
ひとみ,愛天使伝説ウェディングピーチ,
園子（そのこ）,愛天使伝説ウェディングピーチ,
園子の母,愛天使伝説ウェディングピーチ,
玲子（れいこ）,愛天使伝説ウェディングピーチ,
タロウ,愛天使伝説ウェディングピーチ,
アフロディーテ,愛天使伝説ウェディングピーチ,
セレーソ,愛天使伝説ウェディングピーチ,
純天使リリィ,愛天使伝説ウェディングピーチ,
純天使デイジー,愛天使伝説ウェディングピーチ,
純天使サルビア,愛天使伝説ウェディングピーチ,
純天使フリージア,愛天使伝説ウェディングピーチ,
ピスティル、エタミン,愛天使伝説ウェディングピーチ,
プリュイ,愛天使伝説ウェディングピーチ,
アクエルダ,愛天使伝説ウェディングピーチ,
悪魔の森の木（邪悪の木）,愛天使伝説ウェディングピーチ,
ノクチューン,愛天使伝説ウェディングピーチ,
サンドラ,愛天使伝説ウェディングピーチ,
ドンナ,愛天使伝説ウェディングピーチ,
ノイーズ,愛天使伝説ウェディングピーチ,
ブリッツ,愛天使伝説ウェディングピーチ,
クラウド,愛天使伝説ウェディングピーチ,
イグニス,愛天使伝説ウェディングピーチ,
タラシー,愛天使伝説ウェディングピーチ,
ポタモス / 川浪 ひろみ（かわなみ ひろみ）,愛天使伝説ウェディングピーチ,
ブラニー,愛天使伝説ウェディングピーチ,
女悪魔（おんなあくま）,愛天使伝説ウェディングピーチ,
ペトラー / いわもと ごうざぶろう,愛天使伝説ウェディングピーチ,
カチューシャ,愛天使伝説ウェディングピーチ,
ジュラ,愛天使伝説ウェディングピーチ,
ウラガーノ,愛天使伝説ウェディングピーチ,
レインデビラ / アヴェルス,愛天使伝説ウェディングピーチ,
おまん魔（おまんま）,愛天使伝説ウェディングピーチ,
パジャ魔（パジャま）,愛天使伝説ウェディングピーチ,
おひ魔（おひま）,愛天使伝説ウェディングピーチ,
サッチ魔（サッチま）,愛天使伝説ウェディングピーチ,
タン魔（タンま）,愛天使伝説ウェディングピーチ,
ナン魔（ナンま）,愛天使伝説ウェディングピーチ,
ダル魔（ダルま）,愛天使伝説ウェディングピーチ,
じゃ魔ポン（じゃまポン）,愛天使伝説ウェディングピーチ,
じゃ魔ッチョ（じゃまッチョ）,愛天使伝説ウェディングピーチ,
大じゃ魔（だいじゃま）,愛天使伝説ウェディングピーチ,
サンダー,愛天使伝説ウェディングピーチ,
大スズメ蜂,愛天使伝説ウェディングピーチ,
ランポ,愛天使伝説ウェディングピーチ,
ブラッキー,愛天使伝説ウェディングピーチ,
リュック,愛天使伝説ウェディングピーチ,
ウキマ,愛天使伝説ウェディングピーチ,
ウルフェン,愛天使伝説ウェディングピーチ,
ポンプ,愛天使伝説ウェディングピーチ,
シモシモ,愛天使伝説ウェディングピーチ,
フス魔,愛天使伝説ウェディングピーチ,
蝶（ちょう）,愛天使伝説ウェディングピーチ,
コウモリ,愛天使伝説ウェディングピーチ,
リオ魔（リオま）,愛天使伝説ウェディングピーチ,
タマタ魔（タマタま）,愛天使伝説ウェディングピーチ,
雪ダル魔（ゆきダルま）,愛天使伝説ウェディングピーチ,
小悪魔（こあくま）,愛天使伝説ウェディングピーチ,
ハン魔ー（ハンまー）,愛天使伝説ウェディングピーチ,
ソージ鬼（ソージき）,愛天使伝説ウェディングピーチ,
雪之丞変化魔（ゆきのじょうへんげま）,愛天使伝説ウェディングピーチ,
メカピーチ,愛天使伝説ウェディングピーチ,
ファイティングメカピーチ,愛天使伝説ウェディングピーチ,
メカリリィ,愛天使伝説ウェディングピーチ,
ファイティングメカリリィ,愛天使伝説ウェディングピーチ,
メカデイジー,愛天使伝説ウェディングピーチ,
ファイティングメカデイジー,愛天使伝説ウェディングピーチ,
メカじゃ魔ピー,愛天使伝説ウェディングピーチ,
ウェディングロボ,愛天使伝説ウェディングピーチ,
悪魔仮面 / プリュイR（プリュイ アール）,愛天使伝説ウェディングピーチ,
サッチ魔X（サッチま エックス）,愛天使伝説ウェディングピーチ,
レインデビラZ（レインデビラ ゼット）,愛天使伝説ウェディングピーチ,
ウェディングピーチ専用バイク,愛天使伝説ウェディングピーチ,
エンジェルポタモス専用バイク,愛天使伝説ウェディングピーチ,
スーパーラブリーマグナム,愛天使伝説ウェディングピーチ,
暗黒王 / プリュイRR（プリュイ ダブルアール）,愛天使伝説ウェディングピーチ,
サッチ魔XX（サッチま ダブルエックス）,愛天使伝説ウェディングピーチ,
小鳥遊 紡（たかなし つむぎ）,アイドリッシュセブン,10
和泉 一織（いずみ いおり）,アイドリッシュセブン,
二階堂 大和（にかいどう やまと）,アイドリッシュセブン,
和泉 三月（いずみ みつき）,アイドリッシュセブン,
四葉 環（よつば たまき）,アイドリッシュセブン,
逢坂 壮五（おうさか そうご）,アイドリッシュセブン,
六弥 ナギ（ろくや ナギ）,アイドリッシュセブン,
七瀬 陸（ななせ りく）,アイドリッシュセブン,
八乙女 楽（やおとめ がく）,アイドリッシュセブン,
九条 天（くじょう てん）,アイドリッシュセブン,
十 龍之介（つなし りゅうのすけ）,アイドリッシュセブン,
