キャラクター,タイトル,
ユーベルーナ,ハイスクールD×D,
カーラマイン,ハイスクールD×D,
シーリス,ハイスクールD×D,
イザベラ,ハイスクールD×D,
雪蘭（シュエラン）,ハイスクールD×D,
美南風（みはえ）,ハイスクールD×D,
ミラ,ハイスクールD×D,
イル&ネル,ハイスクールD×D,
ニィ、リィ,ハイスクールD×D,
シュリヤー、マリオン、ビュレント,ハイスクールD×D,
シトリー家当主[96],ハイスクールD×D,
セラフォルー・シトリー,ハイスクールD×D,
ソーナ・シトリー,ハイスクールD×D,
ゼクラム・バアル,ハイスクールD×D,
バアル家当主,ハイスクールD×D,
ミスラ・バアル,ハイスクールD×D,
マグダラン・バアル,ハイスクールD×D,
セクトーズ・バルバトス,ハイスクールD×D,
ヴェヴェス・フールフール,ハイスクールD×D,
アスタロト家当主[96],ハイスクールD×D,
アジュカ・アスタロト,ハイスクールD×D,
ディオドラ・アスタロト,ハイスクールD×D,
グラシャラボラス家当主[96],ハイスクールD×D,
ファルビウム・グラシャラボラス,ハイスクールD×D,
ゼファードル・グラシャラボラス,ハイスクールD×D,
ディハウザー・ベリアル,ハイスクールD×D,
クレーリア・ベリアル,ハイスクールD×D,
ベリアル家当主,ハイスクールD×D,
カルファ,ハイスクールD×D,
ナウド・ガミジン,ハイスクールD×D,
リリティファ・ウェパル,ハイスクールD×D,
グラッグ・フォルネウス,ハイスクールD×D,
イオラヴァ・アモン,ハイスクールD×D,
エニーレィ・ヴァサーゴ,ハイスクールD×D,
黒歌の元主<仮称>,ハイスクールD×D,
小猫と黒歌の父親,ハイスクールD×D,
メフィスト・フェレス,ハイスクールD×D,
ビィディゼ・アバドン,ハイスクールD×D,
ルキフグス家当主[96],ハイスクールD×D,
ユーグリット・ルキフグス,ハイスクールD×D,
ザオロマ・ネビロス[96],ハイスクールD×D,
サルガタナス家当主[96],ハイスクールD×D,
アガリアレプト家当主、フルーレティ家当主[96],ハイスクールD×D,
リュディガー・ローゼンクロイツ,ハイスクールD×D,
リゼヴィム・リヴァン・ルシファー,ハイスクールD×D,
ラゼヴァン・ルシファー[96],ハイスクールD×D,
ビドレイド・バシャルン・ベルゼブブ[96],ハイスクールD×D,
ベルゼブブの青年[96],ハイスクールD×D,
蠅のキメラ[96],ハイスクールD×D,
シャルバ・ベルゼブブ,ハイスクールD×D,
ツファーメ・テレアク・レヴィアタン[96],ハイスクールD×D,
カテレア・レヴィアタン,ハイスクールD×D,
ダマイドス・ゼレイケル・アスモデウス[96],ハイスクールD×D,
クルゼレイ・アスモデウス,ハイスクールD×D,
バイサー,ハイスクールD×D,
錬金術師の紳士,ハイスクールD×D,
キメラ,ハイスクールD×D,
女悪魔,ハイスクールD×D,
虎の獣人,ハイスクールD×D,
女性ヴァンパイア,ハイスクールD×D,
レイナルド,ハイスクールD×D,
ザトゥージ,ハイスクールD×D,
リレンクス,ハイスクールD×D,
リレンクスの両親,ハイスクールD×D,
サイラオーグの執事,ハイスクールD×D,
合唱団の子供たち[96],ハイスクールD×D,
シェムハザ,ハイスクールD×D,
バラキエル,ハイスクールD×D,
コカビエル,ハイスクールD×D,
バルパー・ガリレイ,ハイスクールD×D,
サハリエル,ハイスクールD×D,
タミエル,ハイスクールD×D,
ベネムネ,ハイスクールD×D,
アルマロス,ハイスクールD×D,
レイナーレ,ハイスクールD×D,
ドーナシーク,ハイスクールD×D,
カラワーナ,ハイスクールD×D,
ミッテルト,ハイスクールD×D,
フリード・セルゼン,ハイスクールD×D,
聖書の神（せいしょのかみ）,ハイスクールD×D,
ミカエル,ハイスクールD×D,
ガブリエル,ハイスクールD×D,
ラファエル,ハイスクールD×D,
ウリエル,ハイスクールD×D,
メタトロン,ハイスクールD×D,
テオドロ・レグレンツィ,ハイスクールD×D,
エヴァルド・クリスタルディ,ハイスクールD×D,
紫藤 トウジ（しどう トウジ）,ハイスクールD×D,
八重垣 正臣（やえがき まさおみ）,ハイスクールD×D,
イザイヤ,ハイスクールD×D,
ジークフリート,ハイスクールD×D,
シグムンド,ハイスクールD×D,
オーディン,ハイスクールD×D,
ロキ,ハイスクールD×D,
ヴィーザル,ハイスクールD×D,
ゲンドゥル,ハイスクールD×D,
ブリュンヒルデ,ハイスクールD×D,
ヘルムヴィーゲ、オルトリンデ、グリムゲルデ、シュヴェルトライテ,ハイスクールD×D,
フッラ、フリーン、グナー,ハイスクールD×D,
ヘル,ハイスクールD×D,
スコル/ハティ,ハイスクールD×D,
スルト,ハイスクールD×D,
ゼウス,ハイスクールD×D,
ポセイドン,ハイスクールD×D,
アポロン,ハイスクールD×D,
アルテミス,ハイスクールD×D,
ヒュプノス,ハイスクールD×D,
オネイロス,ハイスクールD×D,
ハーデス,ハイスクールD×D,
プルート,ハイスクールD×D,
オルクス,ハイスクールD×D,
タナトス,ハイスクールD×D,
2代目プルート,ハイスクールD×D,
ゼノ,ハイスクールD×D,
バルベリス,ハイスクールD×D,
ヴェリネ,ハイスクールD×D,
グレシル,ハイスクールD×D,
ソネイロン,ハイスクールD×D,
タルタロス,ハイスクールD×D,
エレボス,ハイスクールD×D,
ニュクス,ハイスクールD×D,
エロス,ハイスクールD×D,
テュポーン,ハイスクールD×D,
クロノス[115],ハイスクールD×D,
オルトロス、スフィンクス、ヒュドラ,ハイスクールD×D,
帝釈天（たいしゃくてん）/ インドラ,ハイスクールD×D,
闘戦勝仏（とうせんしょうぶつ） / 孫悟空（そんごくう）,ハイスクールD×D,
哪吒太子（なたたいし）,ハイスクールD×D,
曹操（そうそう）,ハイスクールD×D,
関聖帝君（かんせいていくん）,ハイスクールD×D,
四天王（してんのう）,ハイスクールD×D,
アルジュナ,ハイスクールD×D,
釈迦如来（しゃかにょらい）,ハイスクールD×D,
観音菩薩（かんのんぼさつ）,ハイスクールD×D,
閻魔大王（えんまだいおう）/ヤマ,ハイスクールD×D,
旃檀功徳仏（せんだんくどくぶつ）/玄奘三蔵（げんじょうさんぞう）,ハイスクールD×D,
闘戦勝仏（とうせんしょうぶつ）/ 孫悟空（そんごくう）,ハイスクールD×D,
浄壇使者（じょうだんししゃ）/ 猪八戒（ちょはっかい）,ハイスクールD×D,
金身羅漢（こんしんらかん）/ 沙悟浄（さごじょう）,ハイスクールD×D,
金角大王（きんかくだいおう）と銀角大王（ぎんかくだいおう）,ハイスクールD×D,
哪吒太子（なたたいし）,ハイスクールD×D,
牛魔王（ぎゅうまおう）,ハイスクールD×D,
シヴァ,ハイスクールD×D,
ハヌマーン,ハイスクールD×D,
ガネーシャ,ハイスクールD×D,
閻魔大王（えんまだいおう）,ハイスクールD×D,
ヴァルナ,ハイスクールD×D,
マハーバリ,ハイスクールD×D,
プラフラーダ,ハイスクールD×D,
バロール,ハイスクールD×D,
アンラ・マンユ,ハイスクールD×D,
ゲオルク,ハイスクールD×D,
ジャンヌ,ハイスクールD×D,
ヘラクレス,ハイスクールD×D,
レオナルド,ハイスクールD×D,
コンラ,ハイスクールD×D,
マルシリオ,ハイスクールD×D,
桃野 吉備津彦（ももの きびつひこ）,ハイスクールD×D,
諸葛亮,ハイスクールD×D,
ペルセウス,ハイスクールD×D,
兵藤 一誠（ひょうどう いっせい）[注 109],ハイスクールD×D,
ヴァースキ,ハイスクールD×D,
八坂（やさか）,ハイスクールD×D,
サラマンダー・富田（サラマンダー・とみた）,ハイスクールD×D,
ぬらりひょん,ハイスクールD×D,
烈座（れつざ）,ハイスクールD×D,
雲辺（くもわたり）,ハイスクールD×D,
参曲（まがり）,ハイスクールD×D,
山本 五郎左衛門（さんもと ごろうざえもん）,ハイスクールD×D,
神野 悪五郎（じんの あくごろう）,ハイスクールD×D,
雲外鏡（うんがいきょう）,ハイスクールD×D,
藤舞（ふじまい）,ハイスクールD×D,
クリスティの妹<仮称>,ハイスクールD×D,
マリウス・ツェペシュ,ハイスクールD×D,
ヴラディ家当主,ハイスクールD×D,
マインスター家出身の吸血鬼<仮称>,ハイスクールD×D,
エルシャ,ハイスクールD×D,
ベルザード,ハイスクールD×D,
赤龍帝の先輩たち,ハイスクールD×D,
白龍皇の先輩,ハイスクールD×D,
ラヴィニア・レーニ,ハイスクールD×D,
ミルたん,ハイスクールD×D,
エレイン・ウェストコット,ハイスクールD×D,
ヴァルブルガ,ハイスクールD×D,
姫島 朱雀（ひめじま すざく）,ハイスクールD×D,
姫島 朱凰（ひめじま すおう）,ハイスクールD×D,
姫島 朱璃（ひめじま しゅり）,ハイスクールD×D,
櫛橋 青龍（くしはし せいりゅう）,ハイスクールD×D,
童門 玄武（どうもん げんぶ）,ハイスクールD×D,
イッセーの両親,ハイスクールD×D,
兵藤 五郎（ひょうどう ごろう）,ハイスクールD×D,
兵藤 三希（ひょうどう みき）,ハイスクールD×D,
イッセーの祖母,ハイスクールD×D,
兵藤 十蔵（ひょうどう じゅうぞう）,ハイスクールD×D,
イリナの母,ハイスクールD×D,
ヴァーリの母,ハイスクールD×D,
匙 華穂（さじ かほ）,ハイスクールD×D,
匙 元悟（さじ げんご）,ハイスクールD×D,
曹操の両親,ハイスクールD×D,
ペンドラゴン家当主,ハイスクールD×D,
森沢（もりさわ）,ハイスクールD×D,
スーザン,ハイスクールD×D,
堀井（ほりい）,ハイスクールD×D,
美加（みか）,ハイスクールD×D,
社長（しゃちょう）,ハイスクールD×D,
西浦（にしうら）,ハイスクールD×D,
清芽の父<仮称>,ハイスクールD×D,
ステファニー,ハイスクールD×D,
シューティング・スター,ハイスクールD×D,
酒井（さかい）,ハイスクールD×D,
遠山（とおやま）,ハイスクールD×D,
東海林（しょうじ）,ハイスクールD×D,
相良 良晴（さがら よしはる）,ハイスクールD×D,
織田（おだ）,ハイスクールD×D,
柴田（しばた）,ハイスクールD×D,
丹羽（にわ）,ハイスクールD×D,
前田（まえだ）,ハイスクールD×D,
明智（あけち）,ハイスクールD×D,
竹中（たけなか）,ハイスクールD×D,
ルイズ,ハイスクールD×D,
武田（たけだ）,ハイスクールD×D,
梵天丸（ぼんてんまる）,ハイスクールD×D,
桃園 モモ（ももぞの モモ） / 花弁ライダーピンキー,ハイスクールD×D,
紙芝居屋のおっちゃん,ハイスクールD×D,
冶虎武（やこぶ）,ハイスクールD×D,
百地 丹紋（ももち たんもん）,ハイスクールD×D,
爆散 梅子（ばくさん うめこ）,ハイスクールD×D,
トレビアン鈴本,ハイスクールD×D,
春波 打明（はるは だあく）[140],ハイスクールD×D,
レセトラス,ハイスクールD×D,
乳神（ちちがみ）,ハイスクールD×D,
おっぱいの精霊,ハイスクールD×D,
メルヴァゾア[16],ハイスクールD×D,
レガルゼーヴァ[16],ハイスクールD×D,
セラセルベス[16],ハイスクールD×D,
レッズォ・ロアド[16],ハイスクールD×D,
ルマ・イドゥラ[16],ハイスクールD×D,
ガルヴァルダン[16],ハイスクールD×D,
ベゥバ・レコルグ[16],ハイスクールD×D,
アッドーザ[16],ハイスクールD×D,
トライヘキサの核（コア）,ハイスクールD×D,
火雷神（ほのいかずちのかみ）[13],ハイスクールD×D,
ウナス,ハイスクールD×D,
神崎 光也（かんざき みつや）,ハイスクールD×D,
霧乃 静香（きりの しずか）,ハイスクールD×D,
カイザー・ヴォルテックス,ハイスクールD×D,
ペンタグラム伯爵,ハイスクールD×D,
タイガー監督,ハイスクールD×D,
豚丸骨大将（げんこつたいしょう）,ハイスクールD×D,
サーモン・キング,ハイスクールD×D,
兵藤 一誠（30年後）,ハイスクールD×D,
ギャスパー・ヴラディ（30年後）,ハイスクールD×D,
ロキ（30年後）,ハイスクールD×D,
フェンリルUL,ハイスクールD×D,
ファーブニル（30年後）,ハイスクールD×D,
